user_id,name,email,age,gender,city,state,registration_date,loyalty_tier,is_prime
USR02354,Isaac Om,samarkurian@example.net,20,Female,Hyderabad,Karnataka,2023-12-29,Silver,False
USR02355,Krishna Wason,tsridhar@example.com,45,Female,Delhi,Gujarat,2025-12-22,Gold,False
USR02356,Xavier Gill,baljiwanbose@example.com,56,Female,Bangalore,Karnataka,2023-10-22,Platinum,False
USR02357,Madhavi Shukla,arorakiaan@example.net,55,Male,Chennai,Telangana,2025-02-20,Gold,True
USR02358,Irya Vala,hamsini39@example.org,44,Other,Chennai,Tamil Nadu,2024-06-15,Gold,False
USR02359,Anirudh Sinha,vivaan39@example.net,23,Female,Lucknow,Odisha,2026-03-01,Platinum,True
USR02360,Tanish Keer,zehaan06@example.net,42,Female,Delhi,Nagaland,2024-10-23,Silver,False
USR02361,Unnati Pai,somfinn@example.com,62,Female,Jaipur,Mizoram,2026-03-28,Gold,False
USR02362,Chaman Mandal,xitibedi@example.org,40,Female,Ahmedabad,Sikkim,2025-08-10,Platinum,False
USR02363,Yahvi Aggarwal,bhavani83@example.net,47,Male,Jaipur,Madhya Pradesh,2023-05-14,Bronze,False
USR02364,Vamakshi Karan,vedhika37@example.org,23,Male,Lucknow,Arunachal Pradesh,2024-12-24,Gold,True
USR02365,Vincent Wason,sudiksha30@example.com,55,Other,Hyderabad,Nagaland,2024-06-06,Silver,False
USR02366,Nicholas Sankar,guptamichael@example.net,21,Female,Bangalore,Manipur,2024-03-08,Platinum,True
USR02367,Parth Chandran,ugulati@example.net,47,Other,Ahmedabad,Kerala,2025-12-13,Bronze,True
USR02368,Omisha Prakash,isaiah54@example.org,21,Female,Delhi,Nagaland,2026-03-17,Gold,True
USR02369,Ishani Grewal,gulatixalak@example.org,36,Other,Ahmedabad,Haryana,2023-12-10,Gold,True
USR02370,Ekaja Ranganathan,pavanianne@example.net,25,Other,Lucknow,Rajasthan,2023-05-29,Bronze,True
USR02371,Irya Choudhary,zchana@example.net,51,Male,Jaipur,Andhra Pradesh,2023-12-28,Platinum,True
USR02372,Triya Dave,rudra83@example.com,32,Other,Bangalore,Andhra Pradesh,2023-09-05,Gold,False
USR02373,Jatin Rajagopalan,kashishdin@example.net,64,Male,Ahmedabad,Uttar Pradesh,2024-05-10,Silver,True
USR02374,Girindra Thakkar,urmigolla@example.net,22,Male,Bangalore,Gujarat,2026-01-28,Bronze,True
USR02375,Ranveer Pillay,jananikakar@example.net,33,Male,Delhi,Manipur,2023-10-11,Platinum,True
USR02376,Gunbir Chada,rajajairaj@example.org,50,Female,Pune,Andhra Pradesh,2024-09-09,Bronze,True
USR02377,Devika Rout,gunbirgupta@example.org,37,Female,Ahmedabad,Bihar,2024-02-22,Silver,True
USR02378,Falak Butala,onarayan@example.org,52,Female,Lucknow,Himachal Pradesh,2026-02-17,Platinum,True
USR02379,Nimrat Palla,ishwar73@example.net,45,Male,Mumbai,Chhattisgarh,2023-10-09,Silver,True
USR02380,Michael Yohannan,wriddhish41@example.org,65,Other,Chennai,Punjab,2025-01-05,Silver,True
USR02381,Ronith Shenoy,banerjeenachiket@example.com,48,Female,Kolkata,Punjab,2024-06-10,Gold,True
USR02382,Balhaar Narain,prashadijaya@example.net,55,Female,Hyderabad,Goa,2024-09-25,Gold,False
USR02383,Daniel Ravel,yatanpadmanabhan@example.com,42,Other,Delhi,Uttar Pradesh,2025-05-05,Platinum,False
USR02384,Tanay Dutta,arastogi@example.com,45,Male,Mumbai,Maharashtra,2026-03-07,Gold,False
USR02385,Frado Vohra,reyanshdewan@example.com,25,Other,Pune,Haryana,2024-06-06,Bronze,False
USR02386,Maanas Deol,ati23@example.net,20,Other,Lucknow,Mizoram,2024-04-21,Platinum,True
USR02387,Radhika Nath,ishani13@example.net,40,Male,Ahmedabad,Gujarat,2026-01-03,Platinum,False
USR02388,Abdul Dewan,ramaswamyindrajit@example.net,18,Male,Hyderabad,Uttarakhand,2024-03-19,Silver,False
USR02389,Ranbir Kapur,sachdevaelijah@example.org,63,Other,Pune,Nagaland,2024-07-18,Bronze,True
USR02390,Ikbal Dixit,subramaniananthony@example.net,59,Male,Hyderabad,Uttar Pradesh,2023-07-02,Gold,False
USR02391,Gaurav Parekh,cdugar@example.org,63,Male,Kolkata,Arunachal Pradesh,2023-04-23,Gold,False
USR02392,Harini Shere,ubhat@example.net,22,Other,Ahmedabad,Arunachal Pradesh,2023-11-20,Platinum,False
USR02393,Krisha Nayak,abhandari@example.net,56,Other,Bangalore,Gujarat,2023-12-18,Gold,True
USR02394,Hardik Biswas,idika33@example.com,62,Female,Lucknow,Goa,2024-01-22,Gold,False
USR02395,Fariq Gera,duamaanas@example.org,22,Male,Mumbai,Goa,2023-05-06,Silver,True
USR02396,Dipta Nath,groveryochana@example.org,24,Other,Delhi,Arunachal Pradesh,2025-07-03,Platinum,False
USR02397,Bhavini Sarkar,chatterjeeqasim@example.org,38,Male,Chennai,Chhattisgarh,2025-09-25,Bronze,True
USR02398,Warhi Manda,edixit@example.net,64,Female,Pune,Odisha,2023-07-09,Bronze,True
USR02399,Wahab Gera,yashoda28@example.org,57,Female,Delhi,Punjab,2024-05-28,Bronze,True
USR02400,Oeshi Agrawal,qbuch@example.org,46,Female,Lucknow,Himachal Pradesh,2025-11-13,Bronze,True
USR02401,Ishanvi Parsa,yahvichada@example.org,38,Male,Ahmedabad,Uttarakhand,2026-03-04,Platinum,True
USR02402,Elijah Dhillon,atiradhakrishnan@example.com,58,Other,Jaipur,Meghalaya,2023-09-22,Silver,True
USR02403,Yatan Upadhyay,mbassi@example.com,34,Female,Ahmedabad,Tripura,2023-10-06,Gold,True
USR02404,Yuvraj Bahri,mohini95@example.com,30,Other,Bangalore,Gujarat,2024-12-17,Platinum,True
USR02405,Frederick Bassi,smore@example.org,23,Other,Mumbai,Assam,2025-12-29,Bronze,True
USR02406,Avi Mital,mannanekanta@example.org,20,Male,Mumbai,Arunachal Pradesh,2024-06-03,Gold,False
USR02407,Ishita Tandon,sai31@example.org,54,Other,Delhi,Madhya Pradesh,2026-01-10,Gold,True
USR02408,Ekta Gopal,praneel22@example.com,61,Other,Jaipur,Kerala,2025-08-06,Platinum,True
USR02409,Ekansh Kapur,qchacko@example.org,31,Other,Ahmedabad,Tamil Nadu,2025-05-28,Gold,False
USR02410,Rajata Khosla,maya13@example.com,57,Other,Bangalore,Haryana,2025-02-11,Bronze,False
USR02411,Raghav Tank,nicholas18@example.net,45,Other,Pune,Sikkim,2023-11-12,Bronze,True
USR02412,Ryan Bhakta,psoman@example.com,26,Other,Kolkata,Madhya Pradesh,2025-02-28,Bronze,True
USR02413,Vamakshi Modi,zayyan63@example.org,49,Male,Mumbai,Karnataka,2024-04-17,Gold,True
USR02414,Anya Kota,rachit76@example.org,32,Female,Kolkata,Uttarakhand,2024-02-08,Platinum,False
USR02415,Jeremiah Patla,lavanya67@example.org,22,Male,Kolkata,Jharkhand,2024-06-29,Bronze,True
USR02416,Adweta Yadav,avi10@example.net,51,Other,Jaipur,Himachal Pradesh,2024-04-02,Gold,False
USR02417,Mohammed Devi,nisha27@example.org,57,Male,Jaipur,Gujarat,2024-02-10,Bronze,False
USR02418,Dominic Kaul,karijatin@example.com,34,Other,Mumbai,Maharashtra,2024-06-15,Bronze,False
USR02419,Eta D’Alia,guharachita@example.net,44,Female,Chennai,Tripura,2023-12-26,Gold,True
USR02420,Shravya Suresh,ekani07@example.com,26,Male,Jaipur,Sikkim,2023-06-07,Gold,True
USR02421,Prisha Edwin,natwal@example.com,33,Female,Delhi,Meghalaya,2023-10-30,Bronze,False
USR02422,Lopa Mitra,narasimhanekanta@example.net,22,Female,Lucknow,Andhra Pradesh,2023-07-20,Bronze,False
USR02423,Kabir Sawhney,gbhagat@example.net,26,Female,Mumbai,Manipur,2023-05-27,Bronze,True
USR02424,Abeer Nagy,mohammed05@example.org,49,Other,Chennai,Maharashtra,2024-01-29,Gold,False
USR02425,Hemang Mody,netrarana@example.org,48,Female,Chennai,Haryana,2025-10-28,Bronze,True
USR02426,Oliver Ramesh,gbrahmbhatt@example.com,19,Male,Jaipur,Meghalaya,2023-12-24,Platinum,True
USR02427,Chandresh Gandhi,panini88@example.net,53,Female,Mumbai,Punjab,2026-03-15,Platinum,False
USR02428,Amara Ganesh,rachitasule@example.com,62,Male,Pune,Madhya Pradesh,2024-09-08,Platinum,True
USR02429,Arunima Salvi,wpatla@example.org,25,Female,Delhi,Haryana,2023-09-23,Gold,False
USR02430,Dhriti Chokshi,jairaj27@example.net,30,Female,Pune,Goa,2024-08-25,Bronze,True
USR02431,Omaja Mallick,alka02@example.com,32,Male,Lucknow,West Bengal,2023-08-14,Bronze,True
USR02432,Amruta Gupta,dayalzashil@example.net,44,Other,Jaipur,Jharkhand,2024-09-11,Bronze,True
USR02433,Libni Lal,warda25@example.com,64,Male,Mumbai,Goa,2023-09-02,Bronze,True
USR02434,Christopher Jha,mandaachal@example.com,26,Female,Bangalore,Chhattisgarh,2023-06-28,Gold,True
USR02435,Veda Baria,sarkarekanta@example.org,38,Female,Lucknow,Rajasthan,2026-02-10,Silver,False
USR02436,Ekta Butala,periabhiram@example.org,26,Other,Pune,Andhra Pradesh,2025-06-15,Platinum,True
USR02437,Wahab Andra,oniprabhakar@example.net,60,Male,Delhi,Andhra Pradesh,2025-06-12,Gold,True
USR02438,Ishita Mahajan,elijahissac@example.com,49,Other,Hyderabad,Jharkhand,2024-02-01,Silver,False
USR02439,Gaurav Mukherjee,dhillonmadhav@example.org,63,Female,Hyderabad,Madhya Pradesh,2025-07-21,Gold,True
USR02440,Arin D’Alia,hrajan@example.com,51,Female,Hyderabad,Nagaland,2025-01-09,Bronze,True
USR02441,Gabriel Raja,mason82@example.net,40,Female,Lucknow,Manipur,2025-09-06,Platinum,False
USR02442,Yuvraj Chowdhury,qadimthaker@example.org,23,Male,Bangalore,Chhattisgarh,2026-02-22,Silver,False
USR02443,Turvi Sahni,grewalurishilla@example.org,65,Other,Chennai,Arunachal Pradesh,2024-11-08,Bronze,False
USR02444,Ayush Singh,eshana36@example.org,64,Male,Mumbai,Nagaland,2023-07-29,Silver,False
USR02445,Lajita Toor,logansubramanian@example.com,59,Female,Delhi,Mizoram,2023-05-07,Bronze,False
USR02446,Ganga Oza,qabil27@example.net,20,Female,Kolkata,Nagaland,2026-02-16,Platinum,False
USR02447,Tanvi Kannan,chamanbora@example.net,23,Male,Kolkata,Chhattisgarh,2025-02-04,Platinum,False
USR02448,Pooja Singhal,borahhema@example.com,19,Female,Pune,Arunachal Pradesh,2024-05-15,Platinum,True
USR02449,Divya Sodhi,widisharajagopal@example.org,32,Male,Pune,Madhya Pradesh,2024-03-07,Silver,False
USR02450,Qadim Tandon,samesh09@example.net,52,Male,Kolkata,Gujarat,2023-10-02,Bronze,False
USR02451,Rohan Date,yauvani01@example.net,19,Other,Hyderabad,Nagaland,2026-02-25,Gold,True
USR02452,Tanvi Raval,nicholas13@example.net,19,Female,Lucknow,Telangana,2023-09-08,Platinum,False
USR02453,Dayamai Chand,tataladli@example.org,64,Other,Mumbai,Tamil Nadu,2025-01-27,Bronze,False
USR02454,Devansh Ramanathan,odika91@example.com,64,Other,Kolkata,Assam,2024-04-20,Platinum,False
USR02455,Shivansh Om,tchana@example.net,54,Other,Lucknow,Punjab,2023-06-12,Gold,True
USR02456,Ikshita Naidu,qbakshi@example.org,42,Female,Chennai,Haryana,2024-06-29,Silver,True
USR02457,Meghana Kuruvilla,mittalhema@example.org,35,Other,Kolkata,Tamil Nadu,2026-01-27,Bronze,True
USR02458,Anusha Goyal,deolpavani@example.net,52,Female,Hyderabad,Bihar,2024-09-06,Platinum,True
USR02459,Omisha Gokhale,dbanerjee@example.com,57,Female,Hyderabad,Goa,2023-05-06,Gold,False
USR02460,Devika Dalal,bmander@example.net,59,Other,Mumbai,Karnataka,2024-04-04,Bronze,False
USR02461,Baghyawati Hegde,kaicherian@example.org,54,Other,Hyderabad,Andhra Pradesh,2025-08-09,Gold,True
USR02462,Yoshita Parekh,shankeraarna@example.com,46,Female,Mumbai,Nagaland,2026-03-16,Platinum,True
USR02463,Sathvik Taneja,ekapoor@example.net,47,Male,Hyderabad,Andhra Pradesh,2023-10-30,Platinum,True
USR02464,Jacob Shukla,dadanisha@example.org,44,Male,Lucknow,Goa,2024-06-05,Bronze,False
USR02465,Falan Buch,wdalia@example.net,57,Other,Hyderabad,Nagaland,2026-01-09,Bronze,False
USR02466,Madhavi Dua,patrick95@example.org,29,Female,Kolkata,Rajasthan,2023-12-22,Gold,False
USR02467,Neelima Gour,blalla@example.net,26,Male,Bangalore,Odisha,2025-11-06,Silver,True
USR02468,Chakradhar Shah,manderavi@example.org,32,Male,Mumbai,Assam,2024-12-07,Silver,False
USR02469,Ubika Loyal,bakshianjali@example.com,55,Female,Mumbai,Nagaland,2025-01-04,Silver,True
USR02470,Priya Seth,butalaparth@example.com,63,Female,Kolkata,Odisha,2024-01-19,Bronze,False
USR02471,Harinakshi Muni,rachanasani@example.com,52,Other,Mumbai,Uttar Pradesh,2024-01-15,Silver,False
USR02472,Chasmum Sarma,anandishita@example.org,24,Male,Jaipur,Nagaland,2025-10-19,Platinum,True
USR02473,Rachit Grewal,ghosemaya@example.org,50,Male,Chennai,Uttarakhand,2025-01-31,Silver,False
USR02474,Robert Handa,italwar@example.org,54,Female,Pune,Punjab,2026-02-27,Bronze,False
USR02475,Gauri Rama,duttturvi@example.com,36,Male,Mumbai,Meghalaya,2025-05-05,Gold,False
USR02476,Yuvraj Bhardwaj,wardabasak@example.net,39,Female,Hyderabad,Meghalaya,2024-03-12,Platinum,False
USR02477,Yug Randhawa,zaidbaria@example.org,57,Male,Bangalore,Chhattisgarh,2026-01-20,Gold,True
USR02478,Anusha Comar,osachdev@example.org,36,Male,Lucknow,Himachal Pradesh,2025-04-04,Bronze,True
USR02479,Harita Hora,khatridavid@example.org,56,Male,Hyderabad,Nagaland,2024-01-29,Gold,True
USR02480,Tejas Golla,tarafaqid@example.org,42,Other,Mumbai,Chhattisgarh,2023-05-29,Silver,False
USR02481,Ojas Chopra,nakul32@example.com,59,Male,Delhi,West Bengal,2024-01-03,Silver,False
USR02482,Baljiwan Ramachandran,ogera@example.net,52,Other,Delhi,Himachal Pradesh,2023-08-18,Bronze,False
USR02483,Mahika Oommen,shuklafaqid@example.com,60,Other,Jaipur,Madhya Pradesh,2024-04-25,Platinum,False
USR02484,Yashasvi Sarraf,jhaverisaanvi@example.net,35,Male,Lucknow,Uttar Pradesh,2024-11-06,Gold,True
USR02485,Meera Tiwari,neelima66@example.com,39,Male,Hyderabad,Nagaland,2026-02-22,Silver,False
USR02486,Harsh Arya,trivenidada@example.com,38,Other,Delhi,Rajasthan,2023-07-05,Silver,False
USR02487,Megha Narang,wzachariah@example.com,64,Female,Hyderabad,Manipur,2024-12-02,Bronze,False
USR02488,Nandini Contractor,japte@example.net,53,Other,Delhi,Sikkim,2025-11-15,Gold,False
USR02489,Chaitanya Bhardwaj,nbhatti@example.org,56,Male,Ahmedabad,Goa,2024-11-10,Platinum,True
USR02490,Anika Subramanian,lakshitom@example.org,54,Male,Jaipur,Uttarakhand,2025-07-26,Silver,False
USR02491,Pavani Palla,brinda96@example.org,61,Other,Bangalore,Bihar,2023-09-13,Gold,False
USR02492,Ishita Padmanabhan,nirjasule@example.net,39,Female,Delhi,West Bengal,2024-06-08,Bronze,False
USR02493,Sanaya Kapur,varsha72@example.com,44,Other,Bangalore,Andhra Pradesh,2023-05-21,Platinum,True
USR02494,Chaaya Raj,zayyanraju@example.net,29,Female,Mumbai,West Bengal,2024-01-17,Silver,True
USR02495,Abhimanyu Gala,qushinarang@example.net,44,Female,Jaipur,Rajasthan,2023-04-29,Platinum,True
USR02496,Jack Puri,aditya23@example.org,26,Male,Pune,Assam,2023-09-23,Bronze,True
USR02497,Jalsa Handa,murtymegha@example.net,22,Male,Jaipur,Punjab,2023-08-27,Platinum,False
USR02498,Aashi Karpe,pratyushwable@example.org,40,Male,Pune,Goa,2024-11-20,Silver,False
USR02499,Jeremiah Palla,ishwarsekhon@example.com,25,Female,Hyderabad,Haryana,2023-05-05,Bronze,True
USR02500,Zilmil Edwin,mallurvi@example.com,22,Other,Hyderabad,Assam,2024-04-18,Platinum,False
USR02501,Anvi Sur,eta77@example.com,58,Female,Pune,Kerala,2025-03-06,Gold,False
USR02502,Kavya Dara,gaurangpurohit@example.org,62,Male,Bangalore,Himachal Pradesh,2023-11-30,Bronze,True
USR02503,Orinder Jaggi,nzachariah@example.net,18,Other,Lucknow,Nagaland,2026-01-28,Gold,False
USR02504,Ubika Nagarajan,henry57@example.com,42,Female,Ahmedabad,Sikkim,2024-03-23,Silver,False
USR02505,Adya Babu,dharvihaan@example.org,24,Male,Kolkata,Mizoram,2024-07-05,Platinum,False
USR02506,Amara Thakur,gollatanay@example.net,21,Other,Jaipur,Tamil Nadu,2024-08-15,Platinum,False
USR02507,Vincent Mani,maharajandrew@example.net,38,Female,Hyderabad,Uttarakhand,2025-02-09,Silver,True
USR02508,Aachal Gara,gpuri@example.com,20,Other,Chennai,Assam,2025-02-02,Platinum,False
USR02509,Anirudh Gokhale,patelunni@example.org,54,Other,Hyderabad,Meghalaya,2025-03-04,Bronze,False
USR02510,Veda Ratta,ojaszacharia@example.org,36,Male,Delhi,Arunachal Pradesh,2026-01-31,Gold,False
USR02511,Bhavya Hora,khoslasuhani@example.org,49,Female,Chennai,Manipur,2025-08-26,Silver,False
USR02512,Lipika Varkey,hayrepeter@example.com,34,Other,Delhi,Manipur,2023-08-18,Silver,False
USR02513,Jeet Bala,nimrat18@example.com,27,Male,Chennai,Odisha,2023-05-25,Silver,True
USR02514,Janaki Sandal,jbanik@example.org,56,Male,Jaipur,Madhya Pradesh,2024-07-01,Silver,True
USR02515,Ekta Bhardwaj,gaurika83@example.net,49,Male,Hyderabad,Himachal Pradesh,2023-07-28,Silver,False
USR02516,Oliver Sami,prasadabha@example.org,54,Female,Ahmedabad,Jharkhand,2024-05-31,Silver,False
USR02517,Chaitanya Lata,bhanumati71@example.net,36,Male,Delhi,Karnataka,2023-07-12,Platinum,False
USR02518,Nicholas Deol,rajeshrisom@example.com,49,Female,Delhi,Sikkim,2024-05-10,Silver,False
USR02519,Unni Sastry,wkaur@example.org,64,Other,Delhi,Manipur,2025-12-23,Gold,True
USR02520,Rajeshri Swaminathan,zinal22@example.net,65,Male,Delhi,Karnataka,2025-10-04,Gold,True
USR02521,Idika Saran,zaitrahans@example.net,50,Female,Kolkata,Karnataka,2024-11-06,Platinum,True
USR02522,Ekanta Bawa,hagrawal@example.com,63,Other,Hyderabad,Uttarakhand,2026-02-11,Bronze,False
USR02523,Ishani More,paniniagate@example.net,24,Other,Jaipur,Haryana,2024-05-30,Gold,True
USR02524,Michael Palan,gkurian@example.org,53,Other,Mumbai,Odisha,2026-03-17,Bronze,True
USR02525,Maanav Baria,mistrynitara@example.org,26,Other,Pune,Jharkhand,2024-06-03,Silver,True
USR02526,Anay Karnik,yochana54@example.org,34,Female,Bangalore,Chhattisgarh,2024-06-18,Platinum,True
USR02527,Nathan Gour,baradpeter@example.org,64,Female,Kolkata,Mizoram,2023-05-06,Silver,True
USR02528,Falguni Lanka,rbatta@example.net,58,Male,Jaipur,Maharashtra,2026-02-05,Silver,True
USR02529,Ekantika Chowdhury,kulkarnijonathan@example.org,45,Male,Ahmedabad,Goa,2025-06-12,Silver,True
USR02530,Gaurangi Rama,xalak92@example.net,20,Female,Kolkata,Goa,2025-02-27,Platinum,True
USR02531,Priya Rajagopal,devanshvarma@example.org,58,Female,Ahmedabad,Mizoram,2024-11-19,Silver,False
USR02532,Ganga Ranganathan,netrasharaf@example.net,32,Female,Ahmedabad,Haryana,2025-04-20,Platinum,False
USR02533,Kashvi More,anvimitter@example.org,56,Female,Jaipur,Sikkim,2026-03-02,Platinum,False
USR02534,Dalaja Apte,jbava@example.net,24,Male,Delhi,Assam,2025-08-26,Gold,False
USR02535,Samesh Sehgal,jasmit24@example.com,46,Female,Chennai,Manipur,2025-04-23,Platinum,True
USR02536,Ishanvi Gour,raghavram@example.org,29,Female,Hyderabad,Punjab,2024-09-14,Bronze,False
USR02537,Pranav Radhakrishnan,daniel25@example.org,62,Female,Bangalore,Meghalaya,2025-03-11,Platinum,False
USR02538,Kabir Kadakia,ekaja92@example.net,56,Female,Chennai,Himachal Pradesh,2024-01-08,Bronze,False
USR02539,Pranav Hari,lopatella@example.org,35,Other,Chennai,Assam,2025-04-16,Platinum,True
USR02540,Logan Tank,emital@example.net,53,Female,Kolkata,Jharkhand,2024-09-23,Gold,False
USR02541,Anay Mukhopadhyay,meghana39@example.com,43,Female,Pune,Kerala,2024-02-06,Platinum,False
USR02542,Dominic Virk,boasevivaan@example.com,21,Female,Ahmedabad,Chhattisgarh,2025-08-08,Silver,False
USR02543,Mohini Keer,naranggayathri@example.net,58,Male,Kolkata,Karnataka,2025-03-22,Platinum,False
USR02544,Balendra Madan,waggarwal@example.org,32,Other,Bangalore,Jharkhand,2025-03-20,Silver,True
USR02545,Chaman Lal,oprakash@example.com,57,Other,Hyderabad,Maharashtra,2025-06-12,Silver,True
USR02546,Pavani Sekhon,sodhinaveen@example.net,64,Male,Pune,Uttar Pradesh,2023-09-21,Bronze,False
USR02547,Amaira Vyas,kapurira@example.org,40,Other,Delhi,Gujarat,2023-09-24,Bronze,True
USR02548,Jeremiah Dora,sinhanicholas@example.com,41,Other,Chennai,Sikkim,2024-11-06,Silver,False
USR02549,Radha Kuruvilla,aaravmore@example.net,63,Male,Kolkata,Telangana,2023-11-17,Silver,False
USR02550,Kevin Menon,andrew74@example.net,39,Female,Chennai,Odisha,2026-03-07,Silver,True
USR02551,Anjali Narain,madhav99@example.org,20,Male,Jaipur,West Bengal,2025-06-25,Bronze,False
USR02552,Manan Mani,yhegde@example.net,49,Male,Bangalore,Uttar Pradesh,2025-06-14,Gold,False
USR02553,Hemangini Mane,qvirk@example.net,19,Male,Chennai,Nagaland,2024-12-22,Bronze,False
USR02554,Jagdish Doctor,emani@example.net,65,Male,Pune,Assam,2024-01-25,Platinum,True
USR02555,Leena Behl,bhayer@example.org,65,Female,Delhi,Jharkhand,2025-07-23,Bronze,True
USR02556,Michael Memon,muttiharshil@example.com,50,Other,Pune,Madhya Pradesh,2023-06-23,Bronze,True
USR02557,Ryan Rau,jsachar@example.com,65,Other,Lucknow,Punjab,2024-03-28,Silver,True
USR02558,Jonathan Keer,dsastry@example.com,65,Other,Pune,Goa,2025-01-14,Silver,False
USR02559,Champak Sawhney,frederick74@example.org,38,Female,Jaipur,Sikkim,2025-04-01,Bronze,False
USR02560,Chanakya Lad,uwali@example.com,35,Female,Chennai,Karnataka,2025-10-12,Bronze,False
USR02561,Chavvi Pandit,vincentbawa@example.org,59,Other,Ahmedabad,Andhra Pradesh,2024-05-13,Platinum,False
USR02562,Urvi Lal,rachanasangha@example.com,45,Male,Chennai,Bihar,2024-02-25,Platinum,False
USR02563,Omisha Nori,chadhapallavi@example.org,48,Female,Jaipur,Meghalaya,2024-10-30,Silver,False
USR02564,Pratyush Taneja,ryankade@example.com,19,Female,Pune,Nagaland,2024-12-18,Gold,True
USR02565,Omkaar Sheth,chaitaly80@example.com,46,Male,Lucknow,West Bengal,2025-01-23,Bronze,False
USR02566,Chandresh Vala,krisha04@example.org,32,Female,Hyderabad,Uttarakhand,2025-03-17,Platinum,True
USR02567,Riya Bhavsar,danielsibal@example.com,59,Female,Hyderabad,Meghalaya,2025-12-19,Silver,True
USR02568,Idika Sehgal,dev24@example.net,24,Other,Bangalore,Sikkim,2023-11-30,Silver,False
USR02569,Pranav Prakash,wallaisaiah@example.org,55,Male,Delhi,Manipur,2025-05-11,Silver,False
USR02570,Balvan Dhar,karpeprisha@example.com,57,Female,Jaipur,Haryana,2023-09-04,Silver,True
USR02571,Krish Dhillon,rnagi@example.net,49,Female,Pune,Chhattisgarh,2024-05-31,Gold,False
USR02572,Kai Palla,janigagan@example.com,27,Male,Hyderabad,Arunachal Pradesh,2025-09-01,Platinum,True
USR02573,Reyansh Sridhar,modywarda@example.net,35,Other,Chennai,Rajasthan,2024-02-29,Platinum,False
USR02574,Isaiah Balan,gaurangyohannan@example.net,38,Other,Chennai,Karnataka,2025-10-28,Gold,False
USR02575,Chandani Bera,aarav34@example.org,63,Female,Jaipur,Nagaland,2025-07-04,Bronze,True
USR02576,Nidra Chowdhury,jeevika09@example.com,45,Other,Delhi,Goa,2025-01-26,Platinum,True
USR02577,Turvi Verma,widishabumb@example.org,18,Male,Jaipur,Manipur,2025-07-13,Bronze,True
USR02578,Tanvi Zachariah,otata@example.net,30,Female,Delhi,Telangana,2023-12-20,Bronze,False
USR02579,Omaja Pai,vasatika97@example.com,49,Male,Jaipur,Mizoram,2024-08-07,Platinum,True
USR02580,Ekantika Sen,yugswaminathan@example.com,65,Other,Pune,Andhra Pradesh,2023-04-23,Platinum,True
USR02581,Charvi Bir,viraj07@example.org,36,Male,Pune,Andhra Pradesh,2025-02-07,Gold,False
USR02582,Vedant Choudhry,mishrageorge@example.com,51,Female,Lucknow,Gujarat,2026-03-30,Gold,True
USR02583,Kevin Mital,ymalhotra@example.org,27,Female,Jaipur,Kerala,2025-02-07,Silver,False
USR02584,Akshay Singhal,singhrachana@example.org,51,Other,Kolkata,Telangana,2025-03-19,Platinum,False
USR02585,Samesh Wason,vanshakadakia@example.org,31,Female,Bangalore,Uttarakhand,2025-08-24,Silver,False
USR02586,Warjas Anand,elijah74@example.net,18,Female,Pune,Goa,2024-05-12,Silver,True
USR02587,Mitesh Wason,pranit24@example.com,48,Male,Mumbai,Sikkim,2025-07-23,Gold,True
USR02588,Ryan Parikh,irajagopalan@example.net,30,Other,Delhi,Nagaland,2023-06-04,Platinum,False
USR02589,Warhi Tailor,samar01@example.com,24,Male,Lucknow,Kerala,2026-02-17,Platinum,True
USR02590,Ekaraj Deshmukh,yutikamukherjee@example.com,22,Female,Jaipur,Jharkhand,2024-05-16,Silver,False
USR02591,Chakradhar Bhat,chaaya89@example.com,58,Male,Chennai,Odisha,2025-11-06,Gold,False
USR02592,Yutika Bhatti,rbava@example.org,45,Other,Kolkata,Tripura,2025-03-14,Gold,False
USR02593,Abhimanyu Kapadia,fchacko@example.net,34,Other,Jaipur,Telangana,2025-08-29,Silver,True
USR02594,Dominic Dara,banjeet52@example.org,55,Male,Delhi,Meghalaya,2023-07-25,Silver,False
USR02595,Karan Rajan,wakeetaahluwalia@example.com,29,Female,Lucknow,Himachal Pradesh,2023-04-13,Bronze,True
USR02596,Chameli Upadhyay,rachana65@example.com,51,Other,Pune,Haryana,2024-04-03,Gold,False
USR02597,Bhavani Chadha,ombala@example.org,65,Other,Ahmedabad,Karnataka,2026-01-26,Silver,True
USR02598,Ishani Dugar,dupadhyay@example.com,18,Male,Chennai,Meghalaya,2024-09-11,Bronze,True
USR02599,Gaurav Nigam,nihal47@example.net,27,Male,Ahmedabad,Kerala,2024-10-20,Bronze,False
USR02600,Elijah Ghose,mohiniaurora@example.com,22,Male,Bangalore,Kerala,2025-05-12,Platinum,False
USR02601,Vincent Kadakia,ybali@example.com,60,Female,Hyderabad,Chhattisgarh,2023-08-25,Gold,True
USR02602,Rudra Nigam,hbaral@example.net,33,Other,Pune,Andhra Pradesh,2025-05-16,Platinum,False
USR02603,Zinal Varghese,reyanshkar@example.net,63,Female,Hyderabad,Assam,2025-05-02,Gold,False
USR02604,Vinaya Kohli,yatandada@example.com,51,Male,Lucknow,Arunachal Pradesh,2024-08-22,Silver,True
USR02605,Baghyawati Krishna,hsathe@example.net,58,Female,Bangalore,Uttarakhand,2024-12-16,Platinum,False
